address,choice,voting_power,timestamp,author_ipfs_hash,reason
0x424C54409401F5244f5bf1eC6F808d5FBd57D902,4,1.988037,1670584158,bafkreihwm6xw73qo5dlp5rzkkadns6jtz45ndhfue53vqmnt5u3cd3djk4,""
0x8c47469C70957a7f52BbeBB498b0C11a1ADe2B77,1,1.2677857,1670584166,bafkreiabq2nyulrojzh76lwqlr26jx2ii7whs22ebxrvmh5y4iw4a3zamm,""
0x108dF45EbB978d6200f6C4F2bB0ADE6500b4e096,1,0.00828079747340085,1670584595,bafkreicgkfyk7jowxp5phj5yzy4hdzg4jyqngvnk45hul64n2i5uqw4k2a,""
0x62beE234b4066af4709DeE5FD3FFCed6782f5C0D,1,2.1829478727599754,1670585699,bafkreiask7kqkaluv2pwftmlfvrf6stddmnwgi47i2hoemnu5wg5rrtyqy,""
0x9974eC846Eafc3ea548064068e240f6976373093,1,1.2296663615,1670585722,bafkreicyjazj7mercov44cikoiinssmbg2j24emw6bmvmgi55cbjmaj4du,""
0x8E33c8a86A5146Fb7657192C00DF6e50c7316072,1,0.9261014767038446,1670588458,bafkreic4vjwofpj2ijo3azntoqvwfhyibwt4zx2fhrv3hjlfjgvxsadovi,""
0x6d074368166F5786E059a20F476510E048e4EA7f,4,4.319158670967737,1670594032,bafkreicrxhetcajmflxoki3ooaznfj43btncsaayunn66iken2f6gbcvz4,""
0xeD96EAA7D15951ab128abF8918a4D69F0Eef9905,4,0.8195967955293433,1670594666,bafkreifszmhe6are56d3u6zdd3h2gqjrg7fylmckpxzrbyyn32lixp3woe,""
0x0001ed56e6Cf24590ead27364Fd9B3d89C203E4E,1,0.9986215455,1670600138,bafkreiaxq2mbdgiveyhvjngj6g7gsmyvrtznoeen2j7puq2fvxat5mpirq,""
0xc9ee9eE4E1346b50ce08cB6ddB81481cc22E4b9b,1,14.214654113571918,1670619269,bafkreice2debje4b3dneokeucs6tfvb7ovenejv4dcmt6acwyhby2cki4e,""
0xE0ed359259C4A481C59100fE466CAd9Dc5cFb41a,4,5.282030056,1670621390,bafkreidpjjqer4wzpeibycqbixguvzoygnalq427tdkwses464ifghrlxy,""
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,4,9899.9839639135,1670623903,bafkreidhxn5vz2wxlatjt2mshqwivs2xe6aovjx2rwcmzghtgpbh2b2eaq,""
0xCD7f6b72049C3b54416f9F26392cB271e74ca3FD,4,11.65444702533519,1670623941,bafkreieb7gz74nbhmdpaixnovtbdhq2mtmdq5gztburdrfghqqihr5dmwi,""
0x7565DEdDCB83a14B185eb9520914bB918cDfE983,4,10000,1670623944,bafkreicwnfuq56cufgtxsxfmrawgqbvhm2hx6e2c6r4cusiidlk664lg54,""
0x69bA7215747bF88d027E5a4D82a1dcC77c4480f3,4,3.3240237905609282,1670667216,bafkreibinemi72a6snq2t7u3fxu2555aezhyxjie5erzpzv6pq4enlmega,""
0x9b560604691B60fB6dD7C4D3E585d588cA95dbF7,4,1.6493175987913473,1670698911,bafkreibkiopjyfzmin7dv74o4fepytenklm64huzbb4s33kcqsk6pa7kt4,""
0x410a6c7D7E4bDf6b6E8A63614c8ff30BB24fD72D,4,10.095743850341037,1670701651,bafkreidxjrwxgm4oirkdwxpeyflb2vg3l7jphiebwmiglwm5wyzwqtvrhu,""
0xAF88097460D0ba2a99C04DeB30E05FF21e0dD246,1,10.646515265676515,1670730919,bafkreia375hct66emxyag7nlpn3pfwx3f63icxbcr7ifsn3hlt2dmw7dty,""
0x2A8960b549F1fC9b5dCC247F2bBDB9A0bB2D638C,1,20.56949360649615,1670793244,bafkreihc5gi544vrvskrq7fufajsh4wvf4pkmw2mcgfly53sjngfafu5by,""
0x45E2FEB81BD6630c3b136E489674C8B61170eb22,4,11.545360736,1670796400,bafkreialx3jxp4mvugsxrhs6yvwznme44s4asgeywklut4bjnlpxncqwum,""
0x54f8f480d9D868Df33fceBEB7171DFe653BE5bF5,4,6.768690334385002,1670801966,bafkreiaqwzgfjcs2pxbqlr5y7b3g6yliorjxinuouclf2xsy3wnl3k2jmm,""
0x76322F53b91Cb8849dfB2007eD862940934B3520,1,14.728665745235185,1670836461,bafkreign3anz3tzgrh5ibep3m7ghfzcnzavs52ia2gjjmsbz3hzrqpxyge,""
0x0f56808073141eEa2D13E09F0ad1817Df51feEC1,4,21.696453101969077,1670874101,bafkreihwh56ozsdvqtupmfyvpsnnigm4sgq2vsfcusoj6quxyp2idqo37e,""
0xd48f1A44e56526e96A983FF750559aa365810D5A,4,2.9201584001771894,1670899775,bafkreihns4drbav6zk7mszwjite5ccibcsf5yollyrnixjga2mb6n6owl4,""
0x13Ba6f937023aa0A0C2D142EbF7C49Cf3B8bD205,1,0.588219384,1670964505,bafkreihaov4hbccl6ujjjjyt6ssubpk7iialeittxld3j2otqom5u5q6q4,""
0x9f4BF1fAFD578Ae36a96c1e44ED8Ec9dAfcf4593,4,20.56114095164406,1670970359,bafkreifqzbtudpoeuowimg277y26bz5ooacgblazx242fqlk23gzm4xf4e,""
0x2b6deA17F10BCFCFe07fC071C599fb13110966A9,1,0.20982059496838854,1670977197,bafkreied3f4ogkflm2tu5xr2bi6fvk4b66koyk3h6bex4r6c5ntgwxbbk4,""
0x5eac16c511e697F963A16109Ca78f912C91B54Ff,4,27.007791563218213,1671004360,bafkreid755z2gy2egmvtrbwbxff4euacalrlgk5mol5kiag2lc72yichgy,""
0xAF6d4F2f0F4d08B34182234D6c39865B56Ab5B4C,4,2.885362835,1671024010,bafkreianxtiiwzk7o35vbqx3ycqcpxrkkkh2xxucgcvnxxswit7ypdg2oq,""
0xa296487a8017648F67797900AcC8C3E2D45e2Bd5,1,458.0328883154753,1671052468,bafkreiaxtextmt6ngea565fxamx3gbj24kdwufphuq27qbosqp24oemiqe,""
0x4b6d464CBC698116a2cbC880Baa9EEc8F9BE44de,4,39.4875493868277,1671067835,QmPfxhtXW26gfeKFkyogooZRekQiPPC2N1G8Eq9gVW47PA,""
0x83085bd12Fac296b4D8D3F7bCACaBF9e585Ae649,4,5.551202811689779,1671085323,bafkreielojzuvjn4kgmqaz27zanehwji5sdlwa3crheoadado7j2ywxe4y,""
0xA9e94D38c8E673Ab206a906E1f0a9513DB108832,1,0.0004242,1671119918,bafkreidv6ugknba65uu3gobf5zkcfrwxqkzc4twfvezdptomzta2jvaqoi,""
0x6a3218CEBfc7FCEF7E264014fa0961725B9E04C5,1,0.6598703510574363,1671119946,QmTqXWuA97o2PvRCpUy9dE5xAC1KhKQAyhHXiDcH1hWFsP,""
